class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.547106146812439,0.36009833216667175,-0.19782352447509766,0.9999977946281433,0.5602579712867737,0.35015249252319336,-0.17939281463623047,0.9999919533729553,0.566504180431366,0.35001805424690247,-0.17937493324279785,0.9999921321868896,0.5740994811058044,0.3497335612773895,-0.1794310361146927,0.999992847442627,0.5359152555465698,0.3495789170265198,-0.18061287701129913,0.999991774559021,0.5268016457557678,0.34929800033569336,-0.18050119280815125,0.9999916553497314,0.519681990146637,0.349068820476532,-0.18030284345149994,0.9999921917915344,0.5835618376731873,0.3519743084907532,-0.042590267956256866,0.9999828934669495,0.5105041265487671,0.351107656955719,-0.048241451382637024,0.9999840259552002,0.5613533854484558,0.3704942464828491,-0.14167943596839905,0.9999942183494568,0.533373236656189,0.3709976077079773,-0.14350013434886932,0.9999936819076538,0.6409345269203186,0.4083639681339264,0.017809901386499405,0.9999953508377075,0.4639948606491089,0.41479963064193726,0.02565213292837143,0.9999786615371704,0.6885658502578735,0.4818762540817261,0.07536381483078003,0.9896085262298584,0.4233305752277374,0.4879493713378906,0.07298597693443298,0.9863356351852417,0.7292125821113586,0.5555336475372314,0.004142355639487505,0.990867018699646,0.38931581377983093,0.562724769115448,-0.011059241369366646,0.9754880666732788,0.7398453950881958,0.5798782110214233,-0.027264516800642014,0.9798942804336548,0.3730560839176178,0.5872920751571655,-0.04715809226036072,0.951418399810791,0.7260899543762207,0.5798676013946533,-0.07553081959486008,0.9809904098510742,0.3851737678050995,0.5868759155273438,-0.09001976251602173,0.9541034698486328,0.7169865369796753,0.5735214948654175,-0.016573505476117134,0.9780821800231934,0.39738544821739197,0.5804425477981567,-0.032113656401634216,0.9527261257171631,0.6205444931983948,0.5562700629234314,-0.004389903973788023,0.9999141097068787,0.5026987791061401,0.5576580762863159,0.003894542809575796,0.9998718500137329,0.6364326477050781,0.7005262970924377,-0.022043384611606598,0.9920030832290649,0.49049055576324463,0.6984822750091553,-0.04448937624692917,0.9866756796836853,0.6567896604537964,0.8189937472343445,0.05785607919096947,0.9898127317428589,0.4712916314601898,0.8163604140281677,0.0760049819946289,0.9802848100662231,0.64467853307724,0.8337469100952148,0.05526300147175789,0.6409415006637573,0.48222753405570984,0.8283131718635559,0.07865100353956223,0.603809118270874,0.6766504049301147,0.8626259565353394,-0.1463281810283661,0.9806859493255615,0.45030635595321655,0.8605959415435791,-0.10016646236181259,0.9717972278594971
up,0.5452086329460144,0.35886427760124207,-0.209065780043602,0.9999985694885254,0.5590129494667053,0.34778890013694763,-0.20015181601047516,0.9999937415122986,0.5655419230461121,0.34754905104637146,-0.20018289983272552,0.999993622303009,0.572525143623352,0.3470930755138397,-0.20020830631256104,0.999994158744812,0.53425133228302,0.34767475724220276,-0.19923359155654907,0.9999937415122986,0.5254727602005005,0.34731072187423706,-0.1991995871067047,0.9999935030937195,0.5189134478569031,0.3468843698501587,-0.19911670684814453,0.9999938607215881,0.5832527279853821,0.3472440540790558,-0.0859895870089531,0.9999863505363464,0.5090797543525696,0.34756797552108765,-0.08731875568628311,0.9999881982803345,0.5596852898597717,0.36871108412742615,-0.16142360866069794,0.9999963641166687,0.531109094619751,0.36921441555023193,-0.16179630160331726,0.9999961256980896,0.6421948075294495,0.4055173099040985,-0.030936799943447113,0.999996542930603,0.45583194494247437,0.40555259585380554,-0.019060451537370682,0.9999863505363464,0.6906111836433411,0.4822436571121216,0.040856197476387024,0.9928306341171265,0.42021432518959045,0.4853510558605194,0.029133060947060585,0.9893759489059448,0.7276633977890015,0.5648332238197327,-0.026208853349089622,0.9929829835891724,0.38988950848579407,0.5700687170028687,-0.058111194521188736,0.980458676815033,0.7375184893608093,0.5878616571426392,-0.05539349839091301,0.9845057725906372,0.3744393289089203,0.5934528112411499,-0.09011362493038177,0.9610930681228638,0.7228360176086426,0.5884010791778564,-0.10410186648368835,0.9850472807884216,0.3877156674861908,0.5932148098945618,-0.13474436104297638,0.9629623293876648,0.7141669988632202,0.5811959505081177,-0.04553897678852081,0.9822909235954285,0.39902690052986145,0.586227297782898,-0.07804632186889648,0.9612517356872559,0.6218405365943909,0.5631037950515747,-0.003095596097409725,0.999930739402771,0.5037991404533386,0.5638397336006165,0.002472951775416732,0.9998975992202759,0.6367456316947937,0.7037758231163025,-0.016125326976180077,0.993159294128418,0.4897429943084717,0.7003383040428162,-0.024130893871188164,0.9892674088478088,0.6575502753257751,0.8180821537971497,0.07725008577108383,0.9910314679145813,0.47128257155418396,0.8153249025344849,0.10092557221651077,0.9836890697479248,0.6450116038322449,0.832815408706665,0.07581515610218048,0.6962023973464966,0.48267439007759094,0.8261579275131226,0.10190117359161377,0.6630860567092896,0.6800662279129028,0.861258327960968,-0.09905355423688889,0.9833660125732422,0.4503047466278076,0.8601782321929932,-0.0584634505212307,0.9765716791152954
down,0.5467037558555603,0.5511415004730225,-1.0056812763214111,0.999995768070221,0.5581537485122681,0.5382794737815857,-0.9970309734344482,0.999991774559021,0.5652701258659363,0.5371644496917725,-0.9970089197158813,0.9999909400939941,0.5720949769020081,0.5357916355133057,-0.997230589389801,0.9999924302101135,0.5332778096199036,0.5384995937347412,-0.9935057759284973,0.9999841451644897,0.5244365930557251,0.5370986461639404,-0.9935635328292847,0.9999793171882629,0.516772449016571,0.5353965163230896,-0.9935348033905029,0.9999751448631287,0.585509717464447,0.529308021068573,-0.8332585692405701,0.9999879598617554,0.5059247016906738,0.5280117392539978,-0.8163339495658875,0.999950647354126,0.5606679320335388,0.5598291158676147,-0.935010552406311,0.9999975562095642,0.5331625938415527,0.5598363280296326,-0.9302080273628235,0.9999955296516418,0.6546491980552673,0.5685054659843445,-0.636470377445221,0.9999948740005493,0.4496811032295227,0.5654606223106384,-0.6035434007644653,0.9999180436134338,0.6994887590408325,0.6577528715133667,-0.6734479069709778,0.9971174001693726,0.41186490654945374,0.6557053327560425,-0.6129592657089233,0.991880476474762,0.7283377647399902,0.7530815601348877,-0.7606813907623291,0.9914494156837463,0.38322949409484863,0.7501874566078186,-0.6938410997390747,0.9606450796127319,0.7436771988868713,0.7778637409210205,-0.8101483583450317,0.9779970049858093,0.36818230152130127,0.772519052028656,-0.7352795004844666,0.9172340631484985,0.7234709858894348,0.7791261672973633,-0.8433204293251038,0.9795719981193542,0.3852939009666443,0.7746678590774536,-0.7842044830322266,0.9239171147346497,0.7160882949829102,0.7709321975708008,-0.7763249278068542,0.9775868058204651,0.3950132727622986,0.7675996422767639,-0.7154031991958618,0.9303262233734131,0.6120623350143433,0.6233212947845459,-0.004782515112310648,0.9999879598617554,0.5031675100326538,0.624928891658783,0.004597780294716358,0.9999604821205139,0.6616597771644592,0.6866108775138855,-0.5310435891151428,0.8958733081817627,0.45090383291244507,0.6820353269577026,-0.44775596261024475,0.8902818560600281,0.658549427986145,0.8186851739883423,-0.2445542812347412,0.9355052709579468,0.46253904700279236,0.8175183534622192,-0.16118301451206207,0.9231139421463013,0.6460893154144287,0.8324903249740601,-0.22481873631477356,0.6554079055786133,0.4750118553638458,0.8334560990333557,-0.15511289238929749,0.7362168431282043,0.6859006285667419,0.8569727540016174,-0.4679754078388214,0.9236640930175781,0.43870776891708374,0.8592118620872498,-0.37993377447128296,0.9210346937179565
down,0.5581288933753967,0.5560604333877563,-1.164911150932312,0.9999913573265076,0.5697555541992188,0.5440097451210022,-1.1512287855148315,0.9999862313270569,0.5777100920677185,0.5427802801132202,-1.151205062866211,0.9999823570251465,0.5856571793556213,0.5410528779029846,-1.1514554023742676,0.9999867081642151,0.5473184585571289,0.5439812541007996,-1.1494983434677124,0.9999731779098511,0.5384721159934998,0.5427611470222473,-1.1495510339736938,0.9999608397483826,0.5307258367538452,0.5413986444473267,-1.1495144367218018,0.9999585747718811,0.5994910597801208,0.5343607664108276,-0.9501516819000244,0.9999751448631287,0.5162251591682434,0.535993218421936,-0.9419172406196594,0.9999054670333862,0.5685431361198425,0.5652048587799072,-1.0786317586898804,0.9999957084655762,0.5437484383583069,0.5652964115142822,-1.0761879682540894,0.999992847442627,0.6592052578926086,0.5723989009857178,-0.7127588391304016,0.9999893307685852,0.450222373008728,0.5715389847755432,-0.6825847625732422,0.9998712539672852,0.7104715704917908,0.664125382900238,-0.7400985360145569,0.9938596487045288,0.4028824269771576,0.6621869802474976,-0.6812620162963867,0.9905210137367249,0.732789933681488,0.7557086944580078,-0.8487187027931213,0.9742090702056885,0.37722349166870117,0.7503113150596619,-0.7765157222747803,0.9463714957237244,0.7529367804527283,0.7783905863761902,-0.9069532752037048,0.9286307692527771,0.36262452602386475,0.775486409664154,-0.8236165642738342,0.8684275150299072,0.7275813221931458,0.7806915044784546,-0.9461227059364319,0.9374113082885742,0.38251399993896484,0.7765837907791138,-0.8751593232154846,0.8834565877914429,0.7177430987358093,0.7725052237510681,-0.8665101528167725,0.9337897300720215,0.39186298847198486,0.770436704158783,-0.7983511686325073,0.8894026279449463,0.6114381551742554,0.6320894360542297,0.0007971369777806103,0.9999756813049316,0.5027436017990112,0.6333426833152771,-0.0005923790740780532,0.9999045729637146,0.6635462045669556,0.696267306804657,-0.5826336741447449,0.9061227440834045,0.4482022821903229,0.6851937770843506,-0.5316340327262878,0.896682620048523,0.6572549939155579,0.8184944987297058,-0.25580424070358276,0.9371996521949768,0.46291616559028625,0.81732577085495,-0.20615239441394806,0.9309199452400208,0.6438232064247131,0.8346059322357178,-0.23211978375911713,0.6798808574676514,0.4757584035396576,0.8329456448554993,-0.18364067375659943,0.7365006804466248,0.6874528527259827,0.8553024530410767,-0.49724218249320984,0.9265839457511902,0.4366806447505951,0.8584992289543152,-0.4468783736228943,0.9186316132545471
down,0.5569941997528076,0.5600075125694275,-1.247088074684143,0.9999924302101135,0.5705064535140991,0.548046886920929,-1.2304480075836182,0.9999889731407166,0.5784819722175598,0.5469807982444763,-1.2304173707962036,0.9999849200248718,0.586422324180603,0.5454663038253784,-1.2306785583496094,0.9999887347221375,0.5468730330467224,0.5477064251899719,-1.2277816534042358,0.9999789595603943,0.5388467311859131,0.5464174151420593,-1.2278378009796143,0.999967634677887,0.5316705703735352,0.545093834400177,-1.2277833223342896,0.9999681711196899,0.6016712784767151,0.5386823415756226,-1.0125285387039185,0.9999775886535645,0.5185155868530273,0.5389869213104248,-1.000577688217163,0.9999255537986755,0.5686591863632202,0.5691776871681213,-1.1544197797775269,0.9999963641166687,0.5426508188247681,0.5693801045417786,-1.1509413719177246,0.9999943971633911,0.6614322662353516,0.5770145058631897,-0.7555610537528992,0.9999897480010986,0.44911861419677734,0.5759303569793701,-0.7204715609550476,0.999883234500885,0.714167058467865,0.6674689054489136,-0.7877010703086853,0.9916794896125793,0.398232102394104,0.6680153012275696,-0.7231079936027527,0.9899388551712036,0.7401526570320129,0.7558277249336243,-0.9188053607940674,0.9648831486701965,0.37143072485923767,0.7536642551422119,-0.8406117558479309,0.9411724805831909,0.754281759262085,0.7792977094650269,-0.9846276044845581,0.9000569581985474,0.35874056816101074,0.778412938117981,-0.8953686356544495,0.8407785892486572,0.732114315032959,0.7808870077133179,-1.0248409509658813,0.9140393733978271,0.3793524205684662,0.7799190282821655,-0.9471918344497681,0.8603163361549377,0.7236584424972534,0.7735761404037476,-0.9377817511558533,0.9059458374977112,0.38872385025024414,0.7744338512420654,-0.8631718158721924,0.8617262840270996,0.6122351884841919,0.6365141272544861,0.0009749071323312819,0.9999674558639526,0.5017307996749878,0.6372509002685547,-0.0007159613305702806,0.9998733401298523,0.668483555316925,0.6999287009239197,-0.6454441547393799,0.9315248727798462,0.44739237427711487,0.6914374232292175,-0.6003495454788208,0.9215021133422852,0.6562631726264954,0.8199095129966736,-0.2755237817764282,0.9491851925849915,0.46398577094078064,0.8161711096763611,-0.22743156552314758,0.9516908526420593,0.6435744762420654,0.8375818133354187,-0.2482566237449646,0.7251993417739868,0.4779815673828125,0.8364549875259399,-0.20011503994464874,0.7819541096687317,0.6852514743804932,0.8598961234092712,-0.5435097813606262,0.9403045177459717,0.4364471137523651,0.8570737242698669,-0.483463317155838,0.9361070990562439
down,0.5518866777420044,0.5586227774620056,-1.3048954010009766,0.9999926686286926,0.5660347938537598,0.5473199486732483,-1.2847520112991333,0.9999890327453613,0.5739274024963379,0.5463172793388367,-1.284741759300232,0.9999843835830688,0.5813144445419312,0.5450258851051331,-1.2850279808044434,0.9999881386756897,0.5415769815444946,0.5470072627067566,-1.2820698022842407,0.9999797940254211,0.5335816144943237,0.5457344651222229,-1.2821240425109863,0.999968945980072,0.5260366797447205,0.5440241694450378,-1.2820860147476196,0.9999701976776123,0.5976553559303284,0.5382252931594849,-1.0519591569900513,0.9999748468399048,0.5155377984046936,0.5373732447624207,-1.0406302213668823,0.9999306797981262,0.5651978254318237,0.5677006840705872,-1.207507848739624,0.9999964833259583,0.5382090210914612,0.5673822164535522,-1.2042022943496704,0.9999949932098389,0.6615992188453674,0.5775907635688782,-0.7861471176147461,0.9999879598617554,0.44701555371284485,0.5754970908164978,-0.752084493637085,0.9998891949653625,0.7164855003356934,0.6702978014945984,-0.8271287083625793,0.9916691780090332,0.3970945179462433,0.6683371067047119,-0.7632889151573181,0.9897767305374146,0.7411905527114868,0.7571867108345032,-0.9740899205207825,0.9626280665397644,0.3706550896167755,0.7549580335617065,-0.8977267146110535,0.938764750957489,0.7542896866798401,0.7805375456809998,-1.0461387634277344,0.8919398188591003,0.35880693793296814,0.7790942788124084,-0.9585741758346558,0.8320755958557129,0.7329221963882446,0.7812048196792603,-1.0883212089538574,0.9066649675369263,0.3781319558620453,0.7804260849952698,-1.0129873752593994,0.8519313931465149,0.7248910069465637,0.7750250101089478,-0.9945077300071716,0.8969511985778809,0.3874645233154297,0.7746485471725464,-0.9219712615013123,0.849959135055542,0.6135898232460022,0.6381046772003174,0.000845418544486165,0.9999606609344482,0.5014681220054626,0.6386299133300781,-0.0005866538849659264,0.9998619556427002,0.6688430905342102,0.7006776332855225,-0.6751578450202942,0.9378343224525452,0.44656556844711304,0.6933460831642151,-0.6286059617996216,0.928259015083313,0.6556789875030518,0.8192891478538513,-0.2799575924873352,0.9494114518165588,0.4638308882713318,0.8169605135917664,-0.23079892992973328,0.9575761556625366,0.6445841193199158,0.8378069400787354,-0.2546919286251068,0.7396537661552429,0.4783691465854645,0.8367580771446228,-0.20524823665618896,0.7978246212005615,0.6845387816429138,0.8601454496383667,-0.5619399547576904,0.9405978322029114,0.43736493587493896,0.8573630452156067,-0.5041221380233765,0.939235508441925
down,0.5509507060050964,0.5560035109519958,-1.3124513626098633,0.9999921321868896,0.5650572180747986,0.5452020168304443,-1.2914483547210693,0.9999880194664001,0.5729666352272034,0.5440700054168701,-1.291436791419983,0.9999826550483704,0.5803213715553284,0.5426416397094727,-1.2917402982711792,0.999986469745636,0.5400905609130859,0.5451020002365112,-1.2887814044952393,0.9999778270721436,0.5316756367683411,0.5435469746589661,-1.2888312339782715,0.9999660849571228,0.5238089561462402,0.5415263772010803,-1.2887994050979614,0.999967098236084,0.5959793329238892,0.5357061624526978,-1.0593104362487793,0.9999706149101257,0.5122119188308716,0.5349712371826172,-1.0480132102966309,0.9999250769615173,0.5642491579055786,0.5650501251220703,-1.2156484127044678,0.9999962449073792,0.5369682908058167,0.5650686025619507,-1.212340235710144,0.9999948143959045,0.6615734100341797,0.5785761475563049,-0.7967332601547241,0.999988317489624,0.44496282935142517,0.5752437114715576,-0.760158896446228,0.9998822808265686,0.716472864151001,0.6704762578010559,-0.8355512619018555,0.991993248462677,0.3966326415538788,0.6680705547332764,-0.7687190175056458,0.987098217010498,0.7411984801292419,0.7573243379592896,-0.9734501838684082,0.9636098742485046,0.372293621301651,0.7554053068161011,-0.8942382335662842,0.92737877368927,0.7543080449104309,0.7811067700386047,-1.0434658527374268,0.895240306854248,0.3604511618614197,0.7794364094734192,-0.9532830119132996,0.8108004331588745,0.7330620884895325,0.7814930081367493,-1.085591197013855,0.9100340604782104,0.3796539902687073,0.780652642250061,-1.0056381225585938,0.8318634629249573,0.7248268127441406,0.775364339351654,-0.9933995008468628,0.8974809050559998,0.3896973729133606,0.7748151421546936,-0.9174917340278625,0.8249393105506897,0.6143093109130859,0.6376190781593323,0.0005885115242563188,0.9999539852142334,0.5014708042144775,0.6377668976783752,-0.0003074242267757654,0.9998338222503662,0.6697871685028076,0.7027071714401245,-0.6667277812957764,0.9334362149238586,0.44579094648361206,0.6929748058319092,-0.6219314932823181,0.9255492091178894,0.6558569669723511,0.8196455836296082,-0.2673826515674591,0.9465382695198059,0.4638049602508545,0.8172205090522766,-0.22078287601470947,0.9590271711349487,0.644681453704834,0.8387129902839661,-0.24168743193149567,0.7452560663223267,0.47878938913345337,0.8366137742996216,-0.19373425841331482,0.8015064001083374,0.6855617165565491,0.859991729259491,-0.547910749912262,0.9370136857032776,0.4377848505973816,0.8577641844749451,-0.4955866038799286,0.937690794467926
up,0.5466427803039551,0.3464680016040802,-0.1810269057750702,0.9999993443489075,0.5607828497886658,0.3384459614753723,-0.16422109305858612,0.9999973773956299,0.5665909051895142,0.33889296650886536,-0.16426226496696472,0.9999972581863403,0.573570728302002,0.3391428589820862,-0.16431064903736115,0.999997615814209,0.5383877754211426,0.3374399244785309,-0.16363029181957245,0.9999967813491821,0.5299147963523865,0.33741509914398193,-0.16355004906654358,0.9999964237213135,0.5228899717330933,0.3375934362411499,-0.16339386999607086,0.9999962449073792,0.5848369598388672,0.34196004271507263,-0.041910551488399506,0.9999938607215881,0.513607382774353,0.3420540988445282,-0.04340125247836113,0.9999920725822449,0.560093104839325,0.35883113741874695,-0.13367372751235962,0.9999988675117493,0.5306354761123657,0.35844147205352783,-0.13399182260036469,0.9999987483024597,0.6443926095962524,0.3990074098110199,-0.0004156692302785814,0.999997079372406,0.46037542819976807,0.40628117322921753,0.008317485451698303,0.999983012676239,0.6958101987838745,0.47909241914749146,0.04745521396398544,0.9969710111618042,0.4232540726661682,0.48381128907203674,0.04450610280036926,0.9925704598426819,0.7328305244445801,0.5593670606613159,-0.019498510286211967,0.9957441687583923,0.39229658246040344,0.5631248950958252,-0.04576932266354561,0.9829341769218445,0.7443556785583496,0.5824130773544312,-0.05095791071653366,0.989578366279602,0.3776009976863861,0.5867899060249329,-0.08080152422189713,0.9663248062133789,0.7285906672477722,0.5824436545372009,-0.09855353087186813,0.9898456335067749,0.3880029022693634,0.5861493945121765,-0.12465177476406097,0.9676303863525391,0.72005295753479,0.5759803056716919,-0.03933084383606911,0.987875759601593,0.39864081144332886,0.5801072716712952,-0.06686972081661224,0.9663305878639221,0.6192139387130737,0.5566415190696716,-0.0005466294242069125,0.9999582171440125,0.5022977590560913,0.557428777217865,-9.70669134403579e-05,0.9999358654022217,0.6368154287338257,0.7013282179832458,-0.02536812238395214,0.9903138279914856,0.49016717076301575,0.6946545839309692,-0.030008142814040184,0.9885099530220032,0.655460774898529,0.8186072707176208,0.011512728407979012,0.9920351505279541,0.4725640118122101,0.8146994709968567,0.04698294401168823,0.9890085458755493,0.6427348256111145,0.8341127038002014,0.0031221737153828144,0.8008798956871033,0.48479607701301575,0.8264777660369873,0.04269566386938095,0.7505500912666321,0.6808178424835205,0.8629205822944641,-0.18530364334583282,0.9866945147514343,0.45092812180519104,0.8602234125137329,-0.13228099048137665,0.9840148687362671
up,0.5481687188148499,0.3608633577823639,-0.30493855476379395,0.9999985098838806,0.5613021850585938,0.35095077753067017,-0.28982165455818176,0.9999943971633911,0.5675488114356995,0.35069262981414795,-0.28977882862091064,0.9999944567680359,0.5745766758918762,0.3502465486526489,-0.2898433208465576,0.9999950528144836,0.5370827317237854,0.35048720240592957,-0.28832682967185974,0.999993622303009,0.5283467173576355,0.3502280116081238,-0.2882292866706848,0.9999933242797852,0.5217781066894531,0.3499245047569275,-0.2880217134952545,0.9999933242797852,0.5848830342292786,0.35146453976631165,-0.14819836616516113,0.9999881982803345,0.5122196078300476,0.35201358795166016,-0.14243651926517487,0.9999863505363464,0.5620694160461426,0.37074586749076843,-0.24556158483028412,0.9999961256980896,0.5336926579475403,0.3716365396976471,-0.2439524382352829,0.9999954104423523,0.6417737603187561,0.40523889660835266,-0.06112358719110489,0.9999960064888,0.46449142694473267,0.41356250643730164,-0.04008767753839493,0.9999784231185913,0.6897987723350525,0.48376592993736267,0.017308181151747704,0.993012547492981,0.4232681691646576,0.48627421259880066,0.02771107293665409,0.9873481392860413,0.7273908853530884,0.5585504174232483,-0.03568932041525841,0.9927861094474792,0.3894454538822174,0.5623942613601685,-0.04632586985826492,0.9733091592788696,0.7385140061378479,0.5820281505584717,-0.06486350297927856,0.9834024906158447,0.3721710741519928,0.5867418050765991,-0.08098610490560532,0.9491551518440247,0.7239562273025513,0.5822475552558899,-0.11621987819671631,0.9841017723083496,0.3818574547767639,0.5864055156707764,-0.12798187136650085,0.9516757130622864,0.714671790599823,0.575835645198822,-0.05677827075123787,0.9814583659172058,0.39320775866508484,0.5802639126777649,-0.06938309222459793,0.9502300024032593,0.6180891394615173,0.5563209056854248,-0.0012394421501085162,0.9999352097511292,0.5007464289665222,0.5571146011352539,0.0006951224058866501,0.9998990297317505,0.6360960006713867,0.701083242893219,-0.02589164674282074,0.9917938113212585,0.4887799918651581,0.6966320276260376,-0.034239258617162704,0.9892612099647522,0.6562030911445618,0.8192211389541626,0.0648098811507225,0.9920405745506287,0.47165054082870483,0.8153774738311768,0.08664453774690628,0.9877489805221558,0.6430741548538208,0.8354632258415222,0.06296706199645996,0.7478066682815552,0.4831511378288269,0.8269141316413879,0.08890322595834732,0.6920236945152283,0.6815571188926697,0.8631393313407898,-0.15113233029842377,0.9855870604515076,0.4510788321495056,0.8605176210403442,-0.10786861926317215,0.9816238284111023
up,0.5485107898712158,0.3635862469673157,-0.27253761887550354,0.9999986886978149,0.561507523059845,0.35318905115127563,-0.25945958495140076,0.9999947547912598,0.5677921175956726,0.3528040945529938,-0.2594315707683563,0.9999950528144836,0.5746147632598877,0.35217493772506714,-0.25950348377227783,0.9999954700469971,0.5370309948921204,0.35332605242729187,-0.2584984600543976,0.9999942183494568,0.5280727744102478,0.3531497120857239,-0.25841009616851807,0.9999939799308777,0.5214467644691467,0.3529653549194336,-0.2582096457481384,0.9999938607215881,0.584799587726593,0.3530195653438568,-0.13587641716003418,0.9999898672103882,0.5116828680038452,0.3550282120704651,-0.13283570110797882,0.9999879598617554,0.563067615032196,0.3736191689968109,-0.22173158824443817,0.9999964833259583,0.5343659520149231,0.3750626742839813,-0.22106805443763733,0.999995768070221,0.6414996385574341,0.40867847204208374,-0.07293055951595306,0.9999967813491821,0.46469295024871826,0.4153035283088684,-0.048117153346538544,0.999980628490448,0.6885207891464233,0.48649197816848755,-0.003968189004808664,0.9935488104820251,0.42207086086273193,0.48746830224990845,0.013302838429808617,0.987515389919281,0.7241382002830505,0.5618389248847961,-0.05543385073542595,0.9939574003219604,0.3870457708835602,0.5637816786766052,-0.05614128336310387,0.9747920036315918,0.7352973818778992,0.5846515893936157,-0.08279874175786972,0.9856991767883301,0.3697923719882965,0.5882783532142639,-0.08774439245462418,0.9501299262046814,0.7203731536865234,0.585142195224762,-0.13080185651779175,0.9863327741622925,0.3810707926750183,0.5883926749229431,-0.13090504705905914,0.9527828693389893,0.710774302482605,0.5787414908409119,-0.07475531101226807,0.9839298129081726,0.3922621011734009,0.582057774066925,-0.07670063525438309,0.9516556262969971,0.6177375912666321,0.5567197799682617,-0.004476455040276051,0.9999330043792725,0.500332236289978,0.5572787523269653,0.003835516981780529,0.999896764755249,0.6354684233665466,0.7015888690948486,-0.012294727377593517,0.9923018217086792,0.4874841272830963,0.6988910436630249,-0.02654312364757061,0.9891836047172546,0.6570038199424744,0.8182561993598938,0.045573584735393524,0.9917992949485779,0.47171255946159363,0.8151146173477173,0.0764174535870552,0.9857375025749207,0.6437482237815857,0.8325040340423584,0.04016267508268356,0.6937562227249146,0.4850369393825531,0.8260575532913208,0.0772310122847557,0.6510967016220093,0.6811779737472534,0.8629980087280273,-0.15568596124649048,0.984692394733429,0.4510437548160553,0.8605124950408936,-0.08943970501422882,0.9790818095207214
up,0.548860490322113,0.36350923776626587,-0.20581796765327454,0.999998927116394,0.5617033243179321,0.3524586856365204,-0.19592154026031494,0.9999954700469971,0.5677660703659058,0.3519858717918396,-0.19593793153762817,0.9999955892562866,0.5743128061294556,0.3513278663158417,-0.19596734642982483,0.9999959468841553,0.5375982522964478,0.3520147502422333,-0.19531689584255219,0.9999949932098389,0.5283442139625549,0.3514036536216736,-0.1952618509531021,0.9999948143959045,0.5215590000152588,0.3507968783378601,-0.19512878358364105,0.999994695186615,0.5841843485832214,0.3512941896915436,-0.07669197022914886,0.9999908208847046,0.5112287402153015,0.3500658869743347,-0.07811566442251205,0.9999904632568359,0.5629100799560547,0.37273576855659485,-0.15563158690929413,0.9999974966049194,0.5344034433364868,0.37356817722320557,-0.15605518221855164,0.9999971389770508,0.6409444808959961,0.4078119695186615,-0.02021038718521595,0.9999974966049194,0.45815661549568176,0.4073289632797241,-0.005543738137930632,0.9999861717224121,0.688885509967804,0.4864576458930969,0.04994186386466026,0.9946504235267639,0.4189322888851166,0.48530009388923645,0.04356957972049713,0.9902510046958923,0.7240648865699768,0.5646742582321167,-0.014517520554363728,0.9946194887161255,0.38561758399009705,0.568276584148407,-0.04005427286028862,0.9790739417076111,0.7352690100669861,0.5869541764259338,-0.04230120778083801,0.9876746535301208,0.37013623118400574,0.5913976430892944,-0.07020886242389679,0.9587938189506531,0.7210434079170227,0.587860107421875,-0.09148577600717545,0.9880231022834778,0.3822633624076843,0.591243326663971,-0.11320120841264725,0.9605289101600647,0.7119090557098389,0.5809885263442993,-0.03430444747209549,0.9855238795280457,0.39284035563468933,0.585091769695282,-0.059424638748168945,0.9586337804794312,0.6174936890602112,0.5593617558479309,-0.0038039397913962603,0.999943196773529,0.5002508759498596,0.5593554377555847,0.0031224917620420456,0.999908983707428,0.6353928446769714,0.702163577079773,-0.015816383063793182,0.9925684332847595,0.48765942454338074,0.6982761025428772,-0.030650844797492027,0.9891951084136963,0.6572394371032715,0.8195734024047852,0.03151644393801689,0.991568922996521,0.4711889326572418,0.8150479197502136,0.06683065742254257,0.9837671518325806,0.6455494165420532,0.8337641954421997,0.02547050639986992,0.6908970475196838,0.4810841977596283,0.8258690237998962,0.06630762666463852,0.6402270793914795,0.6809692978858948,0.8633630275726318,-0.15463684499263763,0.9849196076393127,0.4538939297199249,0.8603554368019104,-0.08827455341815948,0.9777318835258484
